"200587124","118610","1"
"200587268","102901","8"
"200587390","91998","8"
"200587522","109471","8"
"200587675","21445","8"
"200587849","77423","2"
"200587962","26289","11"
"200588084","33373","1"
"200588221","7092","8"
"200588221","7092","26"
"200588221","28139","8"
"200588221","28139","26"
"200588221","28298","8"
"200588221","28298","26"
"200588221","36519","8"
"200588221","36519","26"
"200588221","57497","2"
"200588221","57497","8"
"200588221","57497","26"
"200588221","59462","8"
"200588221","59462","26"
"200588221","60190","8"
"200588221","60190","26"
"200588221","115226","8"
"200588221","115226","26"
"200588703","77346","2"
"200588888","137704","2"
"200588888","137704","8"
"200588888","137704","9"
"200588888","137704","26"
"200589309","117601","8"
"200589309","117601","26"
"200589469","117601","8"
"200589469","117601","26"
"200589469","121501","8"
"200589469","121501","26"
"200589469","121502","8"
"200589469","121502","26"
"200589738","50013","2"
"200589738","50013","8"
"200589738","50013","9"
"200589904","21851","1"
"200589904","57446","1"
"200590241","48295","8"
"200590241","48295","9"
"200590366","21858","2"
"200590366","21858","22"
"200590366","30567","2"
"200590366","30567","22"
"200590366","57475","2"
"200590366","57475","22"
"200590366","57485","2"
"200590366","57485","8"
"200590366","57485","22"
"200590366","57507","2"
"200590366","57507","22"
"200590366","75676","2"
"200590366","75676","22"
"200590366","136073","2"
"200590366","136073","22"
"200590366","136520","2"
"200590366","136520","22"
"200590642","134127","8"
"200590761","70375","8"
"200590761","70375","26"
"200590924","36525","8"
"200591115","108746","2"
"200591115","108746","8"
"200591115","108746","26"
"200591115","108757","2"
"200591115","108757","8"
"200591115","108757","26"
"200591115","116926","2"
"200591115","116926","8"
"200591115","116926","26"
"200591115","137704","2"
"200591115","137704","8"
"200591115","137704","26"
"200591519","98316","8"
"200591519","98316","26"
"200591755","25948","1"
"200591755","27550","1"
"200591755","33845","1"
"200591755","45652","1"
"200591755","57453","1"
"200591755","57498","1"
"200591755","98032","1"
"200591755","120249","1"
"200592037","27535","1"
"200592037","27535","7"
"200592037","110692","1"
"200592037","110692","7"
"200592186","126674","2"
"200592186","126674","4"
"200592341","7085","8"
"200592341","7085","26"
"200592341","129794","8"
"200592341","129794","22"
"200592341","129794","26"
"200592544","38014","8"
"200592544","38014","9"
"200592544","38014","12"
"200592702","44834","8"
"200592883","1377","8"
"200592883","1377","9"
"200592883","74296","8"
"200592883","74296","9"
"200592883","108990","8"
"200592883","108990","9"
"200592883","108996","8"
"200592883","108996","9"
"200593200","9601","2"
"200593363","146090","8"
"200593363","146090","9"
"200593522","69016","26"
"200593522","137704","26"
"200593669","45158","8"
"200593669","45158","26"
"200593852","70140","8"
"200593852","70140","9"
"200593852","70140","26"
"200593852","108664","8"
"200593852","108664","9"
"200593852","108664","26"
"200593852","134705","8"
"200593852","134705","9"
"200593852","134705","26"
"200593852","137704","8"
"200593852","137704","9"
"200593852","137704","26"
"200594058","42013","8"
"200594058","42013","9"
"200594058","42014","8"
"200594058","42014","9"
"200594058","129180","8"
"200594058","129180","9"
"200594058","129182","8"
"200594058","129182","9"
"200594058","137704","8"
"200594058","137704","9"
"200594337","74296","8"
"200594337","74296","9"
"200594621","26949","2"
"200594621","26949","8"
"200594621","26949","26"
"200594621","26967","2"
"200594621","26967","8"
"200594621","26967","26"
"200594621","74296","2"
"200594621","74296","8"
"200594621","74296","26"
"200595134","73452","2"
"200595134","73452","22"
"200595306","79221","2"
"200595306","79221","22"
"200595505","67197","8"
"200595505","67197","26"
"200595630","74296","8"
"200595630","74296","26"
"200595935","74296","28"
"200596132","74296","8"
"200596342","62326","8"
"200596484","12334","2"
"200596484","12338","2"
"200596484","74299","2"
"200596484","74300","2"
"200596484","74301","2"
"200596644","44870","8"
"200596644","74296","8"
"200596644","78386","8"
"200597061","130437","8"
"200597216","78397","8"
"200597216","110054","8"
"200597385","29490","8"
"200597385","82433","8"
"200597634","57495","2"
"200597634","57495","8"
"200597634","57495","22"
"200597634","82433","8"
"200597915","1449","2"
"200597915","1449","8"
"200597915","1449","22"
"200597915","1449","28"
"200597915","75554","2"
"200597915","75554","8"
"200597915","75554","22"
"200597915","75554","28"
"200597915","76239","2"
"200597915","76239","8"
"200597915","76239","22"
"200597915","76239","28"
"200598278","109975","8"
"200598502","138536","8"
"200598502","138536","28"
"200598629","138536","8"
"200598629","138536","28"
"200598753","21864","2"
"200598954","37205","8"
"200598954","37205","26"
"200598954","48504","8"
"200598954","57447","8"
"200598954","57447","22"
"200598954","57506","8"
"200598954","57506","22"
"200598954","57508","2"
"200598954","57508","8"
"200598954","62599","8"
"200598954","62599","26"
"200598954","76239","8"
"200598954","76239","26"
"200598954","100019","8"
"200598954","116926","8"
"200598954","116926","26"
"200599434","57494","22"
"200599613","145308","2"
"200599613","145308","22"
"200599720","145308","9"
"200599720","145308","20"
"200599835","21851","9"
"200599835","135466","9"
"200599992","76239","8"
"200599992","108664","8"
"200599992","126913","8"
"200599992","129777","8"
"200600235","9692","2"
"200600235","9692","8"
"200600370","762","9"
"200600370","762","10"
"200600370","42429","9"
"200600370","42429","10"
"200600370","42518","9"
"200600370","42518","10"
"200600370","92146","9"
"200600370","92146","10"
"200600724","70530","10"
"200600903","29242","10"
"200600903","29242","11"
"200601043","762","8"
"200601043","762","9"
"200601043","762","20"
"200601043","42518","9"
"200601043","42518","20"
"200601043","42522","9"
"200601043","42522","20"
"200601043","67494","9"
"200601043","67494","20"
"200601043","101775","9"
"200601043","101775","20"
"200601043","121956","8"
"200601043","121956","9"
"200601043","121956","20"
"200601043","125520","9"
"200601043","125520","20"
"200601378","67494","9"
"200601378","101775","9"
"200601581","143740","22"
"200601659","128670","8"
"200601659","128670","26"
"200601822","2083","8"
"200601822","41861","8"
"200601822","43655","8"
"200601822","128821","8"
"200602112","47235","22"
"200602112","65070","22"
"200602112","75676","22"
"200602112","117046","22"
"200602112","129869","8"
"200602112","129869","22"
"200602255","762","8"
"200602255","8852","8"
"200602255","69206","8"
"200602255","129820","8"
"200602510","67439","8"
"200602635","7100","2"
"200602635","7100","8"
"200602635","7100","22"
"200602805","103999","27"
"200602805","134514","27"
"200603179","110955","2"
"200603298","35916","9"
"200603298","40774","9"
"200603298","103999","9"
"200603298","134514","9"
"200603822","110955","9"
"200603981","39173","9"
"200604094","39173","2"
"200604225","65589","8"
"200604225","65593","8"
"200604347","112954","2"
"200604449","133603","9"
"200604576","28430","8"
"200604576","76239","8"
"200604576","83562","8"
"200604576","83565","8"
"200604930","4304","2"
"200604930","137716","2"
"200605086","68761","9"
"200605310","69618","9"
"200605310","69618","10"
"200605310","111161","9"
"200605310","111161","10"
"200605310","111164","9"
"200605310","111164","10"
"200605498","69001","9"
"200605498","69001","10"
"200605671","16841","9"
"200605783","15940","2"
"200605783","15940","21"
"200605783","15953","2"
"200605783","15953","21"
"200605783","31129","2"
"200605783","31129","21"
"200605783","39409","2"
"200605783","39409","21"
"200605783","57503","2"
"200605783","57503","21"
"200605783","60123","2"
"200605783","60123","21"
"200605783","87341","2"
"200605783","87341","21"
"200605783","129079","2"
"200605783","129079","21"
"200605783","129080","2"
"200605783","129080","21"
"200606093","39173","2"
"200606093","39173","8"
"200606093","44677","2"
"200606093","44677","8"
"200606093","103548","2"
"200606093","103548","8"
"200606093","103558","2"
"200606093","103558","8"
"200606335","39173","9"
"200606471","12499","8"
"200606471","39176","8"
"200606471","61598","8"
"200606471","108064","8"
"200606600","68441","8"
"200606600","68441","21"
"200606600","69186","8"
"200606600","69186","21"
"200606600","69663","8"
"200606600","69663","21"
"200606850","36697","8"
"200607000","64545","8"
"200607000","64545","22"
"200607114","64349","2"
"200607114","64349","8"
"200607114","126913","2"
"200607114","126913","8"
"200607405","126913","2"
"200607405","126913","8"
"200607609","80876","22"
"200607780","19518","8"
"200607780","19518","26"
"200607780","19518","33"
"200607780","19544","8"
"200607780","19544","26"
"200607780","19544","33"
"200607780","108879","8"
"200607780","108879","26"
"200607780","108879","33"
"200607780","109000","8"
"200607780","109000","26"
"200607780","109000","33"
"200607780","110096","8"
"200607780","110096","26"
"200607780","110096","33"
"200607780","110972","8"
"200607780","110972","26"
"200607780","110972","33"
"200607780","132195","8"
"200607780","132195","26"
"200607780","132195","33"
"200608372","74296","8"
"200608372","74296","9"
"200608502","74296","8"
"200608670","74296","8"
"200608670","74296","9"
"200608808","132195","2"
"200608978","121203","1"
"200608978","121216","1"
"200609100","14813","2"
"200609100","15075","2"
"200609100","15075","8"
"200609100","15075","9"
"200609100","15075","26"
"200609100","39016","2"
"200609100","50434","2"
"200609352","27571","1"
"200609352","124411","1"
"200609506","12441","8"
"200609506","12441","9"
"200609506","12441","26"
"200609506","85085","8"
"200609506","85085","9"
"200609506","85085","26"
"200609683","110096","8"
"200609683","110096","26"
"200609683","132199","8"
"200609683","132199","26"
"200610010","110862","8"
"200610167","18595","8"
"200610167","18595","9"
"200610167","18595","26"
"200610167","50434","8"
"200610167","50434","9"
"200610167","50434","26"
"200610374","108990","8"
"200610374","108990","9"
"200610374","108996","8"
"200610374","108996","9"
"200610538","110109","9"
"200610538","110109","10"
"200610538","110109","18"
"200610538","110109","24"
"200610770","129801","10"
"200610770","129801","20"
"200610928","88354","9"
"200610928","88354","24"
"200611055","110112","2"
"200611055","110112","22"
"200611256","110096","2"
"200611256","110096","8"
"200611256","132197","2"
"200611256","132197","8"
"200611481","27664","8"
"200611481","27664","9"
"200611481","110096","8"
"200611481","110096","9"
"200611802","110096","2"
"200612042","27664","8"
"200612042","27664","9"
"200612042","27664","10"
"200612042","27664","11"
"200612042","67532","8"
"200612042","67532","9"
"200612042","67532","10"
"200612042","67532","11"
"200612042","67534","8"
"200612042","67534","9"
"200612042","67534","10"
"200612042","67534","11"
"200612042","83558","8"
"200612042","83558","9"
"200612042","83558","10"
"200612042","83558","11"
"200612042","83560","8"
"200612042","83560","9"
"200612042","83560","10"
"200612042","83560","11"
"200612042","109053","8"
"200612042","109053","9"
"200612042","109053","10"
"200612042","109053","11"
"200612454","86426","8"
"200612454","86426","9"
"200612454","86426","10"
"200612454","86426","11"
"200612454","86427","8"
"200612454","86427","9"
"200612454","86427","10"
"200612454","86427","11"
"200612612","27664","8"
"200612612","81972","8"
"200612841","110365","8"
"200612841","110365","9"
"200612841","110365","26"
"200612841","128341","8"
"200612841","128341","9"
"200612841","128341","26"
"200613018","50434","8"
"200613018","50434","9"
"200613018","50434","21"
"200613018","76301","8"
"200613018","76301","9"
"200613018","76301","21"
"200613248","72116","9"
"200613393","417","8"
"200613393","57926","8"
"200613683","76301","8"
"200613683","76301","9"
"200613683","76301","10"
"200614057","417","8"
"200614057","417","9"
"200614057","417","10"
"200614057","35596","8"
"200614057","35596","9"
"200614057","35596","10"
"200614057","35688","8"
"200614057","35688","9"
"200614057","35688","10"
"200614057","50545","8"
"200614057","50545","9"
"200614057","50545","10"
"200614444","44965","9"
"200614444","44965","10"
"200614664","142581","22"
"200614829","50434","28"
"200614999","39297","8"
"200614999","39297","9"
"200614999","39297","28"
"200614999","76308","8"
"200614999","76308","9"
"200614999","76308","28"
"200614999","85509","8"
"200614999","85509","9"
"200614999","85509","28"
"200614999","89192","8"
"200614999","89192","9"
"200614999","89192","28"
"200614999","92915","8"
"200614999","92915","9"
"200614999","92915","28"
"200614999","95171","8"
"200614999","95171","9"
"200614999","95171","28"
"200614999","95176","8"
"200614999","95176","9"
"200614999","95176","28"
"200614999","104247","8"
"200614999","104247","9"
"200614999","104247","28"
"200615421","41629","8"
"200615615","39297","8"
"200615774","44541","8"
"200615774","44541","10"
"200615774","44586","8"
"200615774","44586","10"
"200615774","76306","8"
"200615774","76306","10"
"200615774","76308","8"
"200615774","76308","10"
"200615774","92915","8"
"200615774","92915","10"
"200615774","129838","8"
"200615774","129838","10"
"200616153","89192","8"
"200616153","89192","9"
"200616361","120920","8"
"200616498","72834","8"
"200616498","97081","8"
"200616498","120834","8"
"200616498","120836","8"
"200616670","9556","8"
"200616670","9556","9"
"200616670","129865","8"
"200616670","129865","9"
"200616857","37594","8"
"200616857","37594","9"
"200616857","67197","8"
"200616857","67197","9"
"200616857","89192","8"
"200616857","89192","9"
"200617095","108898","8"
"200617095","108898","9"
"200617293","104247","8"
"200617413","27089","8"
"200617413","27089","9"
"200617413","121174","8"
"200617413","121174","9"
"200617605","85504","8"
"200617605","85504","9"
"200617748","43450","2"
"200617748","85557","2"
"200617748","121203","2"
"200618057","121220","2"
"200618057","126937","2"
"200618057","135466","2"
"200618267","85453","8"
"200618267","85453","9"
"200618267","85557","8"
"200618267","85557","9"
"200618451","67056","8"
"200618451","67056","9"
"200618682","136688","8"
"200618682","136688","9"
"200618682","136704","8"
"200618682","136704","9"
"200618878","67056","8"
"200618878","67056","9"
"200618878","100987","8"
"200618878","100987","9"
"200619183","33735","8"
"200619503","85409","8"
"200619610","28782","8"
"200619610","28782","9"
"200619610","28782","21"
"200619610","28795","8"
"200619610","28795","9"
"200619610","28795","21"
"200619869","12325","8"
"200619869","85365","8"
"200619869","85398","8"
"200619869","85403","8"
"200619869","85456","8"
"200619869","85587","8"
"200620239","108664","8"
"200620239","108664","9"
"200620379","85654","10"
"200620379","126941","10"
"200620532","1837","8"
"200620532","87313","8"
"200620532","106126","8"
"200620673","15480","8"
"200620673","15480","11"
"200620673","28795","8"
"200620673","28795","11"
"200620673","91985","8"
"200620673","91985","11"
"200620673","91998","8"
"200620673","91998","11"
"200620926","87316","11"
"200621058","25825","8"
"200621058","25834","8"
"200621058","32123","8"
"200621058","32125","8"
"200621058","32130","8"
"200621058","32134","8"
"200621058","41748","8"
"200621058","42563","8"
"200621058","67372","8"
"200621058","118628","8"
"200621058","122795","8"
"200621058","126382","8"
"200621504","108665","2"
"200621504","108665","8"
"200621504","108665","26"
"200621653","106747","8"
"200621734","12626","9"
"200621734","12626","10"
"200621734","12626","11"
"200621734","12784","9"
"200621734","12784","10"
"200621734","12784","11"
"200621734","28782","9"
"200621734","28782","10"
"200621734","28782","11"
"200621734","28795","9"
"200621734","28795","10"
"200621734","28795","11"
"200621734","37143","9"
"200621734","37143","10"
"200621734","37143","11"
"200621734","50820","9"
"200621734","50820","10"
"200621734","50820","11"
"200621734","51801","9"
"200621734","51801","10"
"200621734","51801","11"
"200621734","132658","9"
"200621734","132658","10"
"200621734","132658","11"
"200622204","35074","9"
"200622204","35074","10"
"200622384","4461","10"
"200622384","10821","10"
"200622384","12492","10"
"200622384","13576","10"
"200622384","39699","10"
"200622384","49725","10"
"200622384","57446","10"
"200622384","59526","10"
"200622384","88258","10"
"200622384","90851","10"
"200622384","98706","10"
"200622384","102995","10"
"200622384","106745","10"
"200622384","125814","10"
"200622384","126970","10"
"200622384","141338","10"
"200623006","111619","1"
"200623006","111619","10"
"200623151","29219","8"
"200623151","70140","8"
"200623151","116926","8"
"200623656","88268","8"
"200623656","88269","8"
"200623812","78220","8"
"200623812","78222","8"
"200623947","123989","8"
"200623947","123995","8"
"200624140","109889","8"
"200624263","3892","8"
"200624263","3894","8"
"200624476","108664","21"
"200624476","129777","21"
"200624801","85456","8"
"200624801","85500","8"
"200624967","67030","2"
"200624967","67037","2"
"200625119","108664","2"
"200625119","108664","8"
"200625119","108664","26"
"200625518","5181","2"
"200625518","5184","2"
"200625518","5185","2"
"200625723","110547","8"
"200625841","36817","8"
"200625963","42009","9"
"200625963","67625","9"
"200625963","96173","9"
"200626130","34303","8"
"200626130","134327","8"
"200626300","80950","8"
"200626428","108664","2"
"200626428","108664","8"
"200626428","108664","14"
"200626428","108664","15"
"200626428","108664","27"
"200626768","91613","8"
"200626890","36361","8"
"200627091","108664","8"
"200627420","116298","2"
"200627420","116298","8"
"200627520","108664","8"
"200627520","108664","11"
"200627520","115390","8"
"200627520","115390","11"
"200627693","85500","8"
"200627824","120777","8"
"200627824","120780","8"
"200627970","78048","2"
"200627970","78048","8"
"200627970","78101","2"
"200627970","78101","8"
"200627970","123545","2"
"200627970","123545","8"
"200628125","29857","2"
"200628125","29857","8"
"200628125","29862","2"
"200628125","29862","8"
"200628125","127191","2"
"200628125","127191","8"
"200628302","105108","2"
"200628302","105108","8"
"200628302","105111","2"
"200628302","105111","8"
"200628491","22720","2"
"200628491","26939","2"
"200628491","132195","2"
"200629257","108437","2"
"200629257","108444","2"
"200629492","108438","8"
"200629492","108445","8"
"200629738","132195","8"
"200629889","132200","8"
"200630026","99449","2"
"200630026","99451","2"
"200630223","16839","2"
"200630380","23872","8"
"200630380","23872","22"
"200630380","29291","22"
"200630380","44594","22"
"200630380","83216","22"
"200630380","87408","22"
"200630380","87409","22"
"200630380","87758","22"
"200630380","102644","22"
"200630380","109595","22"
"200630380","113354","22"
"200630380","123520","22"
"200630380","132201","8"
"200630380","132201","22"
"200631244","103954","2"
"200631398","131931","2"
"200631398","131934","2"
"200631591","70354","2"
"200631737","60533","24"
"200631737","60533","26"
"200631737","67423","24"
"200631737","67423","26"
"200631737","93453","24"
"200631737","93453","26"
"200631737","108970","24"
"200631737","108970","26"
"200631737","128333","24"
"200631737","128333","26"
"200631737","132195","24"
"200631737","132195","26"
"200632236","8906","8"
"200632236","8906","11"
"200632236","8906","26"
"200632236","104218","8"
"200632236","104218","11"
"200632236","104218","26"
"200632236","129813","8"
"200632236","129813","11"
"200632236","129813","26"
"200632627","108804","2"
"200632627","108804","26"
"200632931","131953","2"
"200633094","131953","8"
"200633265","108425","2"
"200633443","28924","26"
"200633443","66743","26"
"200633443","66747","26"
"200633443","66748","26"
"200633443","123520","26"
"200633443","128333","26"
"200633443","131949","26"
"200633443","131953","26"
"200634090","29201","8"
"200634090","29201","26"
"200634090","109042","8"
"200634090","109042","26"
"200634090","110948","8"
"200634090","110948","26"
"200634286","43907","2"
"200634286","43909","2"
"200634472","28535","26"
"200634472","108804","26"
"200634472","108805","26"
"200634906","48301","8"
"200634906","77321","8"
"200634906","106746","8"
"200634906","122538","8"
"200634906","145783","8"
"200634906","145797","8"
"200635523","6103","8"
"200635523","6103","11"
"200635523","110684","8"
"200635523","110684","11"
"200635714","111619","8"
"200635794","25051","8"
"200635904","126672","8"
"200636061","60533","8"
"200636061","60533","26"
"200636061","69016","8"
"200636061","69016","26"
"200636279","6103","8"
"200636441","68791","26"
"200636574","34463","26"
"200636574","34465","26"
"200636574","35490","26"
"200636574","69016","26"
"200636888","11790","21"
"200636888","43687","21"
"200636888","50710","21"
"200636888","60245","21"
"200637115","18153","8"
"200637259","19383","8"
"200637259","19383","26"
"200637259","25120","8"
"200637259","25120","26"
"200637259","28349","8"
"200637259","28349","26"
"200637259","33013","8"
"200637259","33013","26"
"200637259","48295","8"
"200637259","48295","26"
"200637259","108970","8"
"200637259","108970","26"
"200637259","145797","8"
"200637259","145797","26"
"200638194","107101","8"
"200638194","107110","8"
"200638585","145797","1"
"200638723","45133","8"
"200638837","104758","8"
"200639148","105246","8"
"200639331","105246","2"
"200639478","85378","2"
"200639478","85428","2"
"200639693","108877","8"
"200639849","57446","8"
"200639998","10184","8"
"200639998","10186","8"
"200640136","124546","8"
"200640262","32182","8"
"200640385","45418","8"
"200640385","45427","8"
"200640385","45432","8"
"200640650","45418","8"
"200640650","45427","8"
"200640650","45432","8"
"200640828","1805","2"
"200640828","1805","8"
"200640828","1808","2"
"200640828","1808","8"
"200641138","50110","8"
"200641138","50120","8"
"200641252","34465","2"
"200641252","34465","8"
"200641252","127543","2"
"200641252","127543","8"
"200641252","129833","2"
"200641252","129833","8"
"200641532","21349","8"
"200641672","87505","8"
"200641929","108001","8"
"200642098","37881","2"
"200642098","37881","8"
"200642098","50854","2"
"200642357","61550","8"
"200642357","61550","11"
"200642498","107139","8"
"200642498","107139","11"
"200642644","45158","8"
"200642644","70136","8"
"200642803","36491","2"
"200642803","36491","8"
"200642980","69785","2"
"200642980","69785","8"
"200643197","5225","8"
"200643197","5225","9"
"200643197","5242","8"
"200643197","5242","9"
"200643197","105819","8"
"200643197","105819","9"
"200643197","105825","8"
"200643197","105825","9"
"200643473","5225","8"
"200643473","5242","8"
"200643473","17082","8"
"200643473","37620","8"
"200643473","129798","8"
"200643910","96864","8"
"200644066","129369","8"
"200644066","129372","8"
"200644430","129372","1"
"200644583","5225","8"
"200644583","5242","8"
"200644583","20265","8"
"200644583","20269","8"
"200644583","44508","8"
"200644583","126913","8"
"200645241","5344","8"
"200645415","16345","2"
"200645415","16347","2"
"200645552","36113","8"
"200645552","88438","8"
"200645771","36113","9"
"200645939","44933","8"
"200646135","106695","1"
"200646135","106695","2"
"200646271","44933","8"
"200646442","101719","8"
"200646542","7080","8"
"200646542","128538","8"
"200646738","128538","8"
"200646912","135164","8"
"200647094","82996","8"
"200647094","82997","8"
"200647094","83679","8"
"200647508","119067","8"
"200647629","135164","8"
"200647770","19504","8"
"200647770","19581","8"
"200647929","128538","8"
"200648071","105293","2"
"200648224","44933","8"
"200648224","110572","8"
"200648224","116556","8"
"200648764","58930","2"
"200648764","58930","8"
"200648764","58930","9"
"200649033","81719","8"
"200649245","108625","8"
"200649362","12494","2"
"200649362","12494","22"
"200649362","21639","2"
"200649362","21639","22"
"200649362","21641","2"
"200649362","21641","22"
"200649481","44933","8"
"200649757","100662","8"
"200649887","22121","2"
"200649887","123602","2"
"200650016","37228","8"
"200650016","37228","21"
"200650016","74297","8"
"200650016","74297","21"
"200650233","127535","8"
"200650353","36491","8"
"200650353","36491","9"
"200650353","36491","16"
"200650353","37723","8"
"200650353","37723","9"
"200650353","37723","16"
"200650353","116650","8"
"200650353","116650","9"
"200650353","116650","16"
"200650353","116651","8"
"200650353","116651","9"
"200650353","116651","16"
"200650353","117725","8"
"200650353","117725","9"
"200650353","117725","16"
"200650353","118189","8"
"200650353","118189","9"
"200650353","118189","16"
"200650353","118190","8"
"200650353","118190","9"
"200650353","118190","16"
"200650353","131023","8"
"200650353","131023","9"
"200650353","131023","16"
"200650353","131024","8"
"200650353","131024","9"
"200650353","131024","16"
"200650932","74669","8"
"200651145","134978","21"
"200651298","17432","22"
"200651480","74669","8"
"200651630","118241","8"
"200651759","68735","8"
"200651759","68743","8"
"200651991","36491","10"
"200651991","36491","11"
"200651991","37723","10"
"200651991","37723","11"
"200651991","81972","10"
"200651991","81972","11"
"200652346","35564","8"
"200652346","35564","9"
"200652346","35564","11"
"200652346","37205","8"
"200652346","37205","9"
"200652346","37205","11"
"200652346","37723","8"
"200652346","37723","9"
"200652346","37723","11"
"200652346","67056","8"
"200652346","67056","9"
"200652346","67056","11"
"200652346","73656","8"
"200652346","73656","9"
"200652346","73656","11"
"200652346","73659","8"
"200652346","73659","9"
"200652346","73659","11"
"200652346","88438","8"
"200652346","88438","9"
"200652346","88438","11"
"200652622","21787","8"
"200652622","21791","8"
"200652900","28124","8"
"200652900","28124","9"
"200652900","28124","11"
"200652900","28124","21"
"200653283","5213","2"
"200653283","5215","2"
"200653449","129113","2"
"200653449","129118","2"
"200653620","28124","20"
"200653620","28124","21"
"200653620","43164","20"
"200653620","43164","21"
"200653620","77611","20"
"200653620","77611","21"
"200654015","109039","8"
"200654015","109039","33"
"200654258","109039","8"
"200654446","27540","2"
"200654446","27540","22"
"200654446","27563","2"
"200654446","27563","22"
"200654625","8897","8"
"200654625","8897","9"
"200654625","25555","8"
"200654625","25555","9"
"200654625","25720","8"
"200654625","25720","9"
"200654625","117725","8"
"200654625","117725","9"
"200654625","122793","8"
"200654625","122793","9"
"200654625","122795","8"
"200654625","122795","9"
"200655378","71051","8"
"200655555","109561","21"
"200655792","108978","8"
"200655987","120647","8"
"200656107","36302","8"
"200656107","36302","11"
"200656107","36304","8"
"200656107","36304","11"
"200656292","100241","8"
"200656292","100241","9"
"200656292","100241","20"
"200656292","100241","21"
"200656292","125000","8"
"200656292","125000","9"
"200656292","125000","20"
"200656292","125000","21"
"200656292","125733","8"
"200656292","125733","9"
"200656292","125733","20"
"200656292","125733","21"
"200656576","60327","8"
"200656576","60327","9"
"200656825","109791","8"
"200656916","16745","31"
"200657016","24886","8"
"200657016","24886","9"
"200657016","27232","8"
"200657016","27232","9"
"200657016","79790","8"
"200657016","79790","9"
"200657260","21903","8"
"200657260","21903","9"
"200657260","21906","8"
"200657260","21906","9"
"200657550","59181","8"
"200657728","59181","2"
"200657728","59181","8"
"200657728","81972","2"
"200657728","81972","8"
"200657728","115982","2"
"200657728","115982","8"
"200658052","59181","8"
"200658052","59181","9"
"200658052","93747","8"
"200658052","93747","9"
"200658052","100987","8"
"200658052","100987","9"
"200658052","108175","8"
"200658052","108175","9"
"200658052","108201","8"
"200658052","108201","9"
"200658052","108393","8"
"200658052","108393","9"
"200658619","128224","8"
"200658619","128224","9"
"200658619","128224","10"
"200658619","128224","11"
"200658798","119228","8"
"200658798","119228","9"
"200658913","116935","9"
"200659112","110245","8"
"200659112","110245","9"
"200659260","30728","2"
"200659373","94808","8"
"200659373","94808","9"
"200659535","127417","8"
"200659776","27551","6"
"200659776","27551","7"
"200659776","27560","6"
"200659776","27560","7"
"200659776","100987","6"
"200659776","100987","7"
"200659984","27533","4"
"200659984","27533","22"
"200660102","108201","8"
"200660102","108201","11"
"200660381","104585","8"
"200660381","104586","8"
"200660571","117790","8"
"200660730","38801","8"
"200660851","139573","8"
"200660971","108393","8"
"200660971","140293","8"
"200661213","29464","8"
"200661480","118189","8"
"200661480","118190","8"
"200661584","29445","8"
"200661713","27156","8"
"200661824","23533","8"
"200661824","23538","8"
"200661824","23541","8"
"200661824","23542","8"
"200661824","23546","8"
"200661824","58454","8"
"200661824","79051","8"
"200661824","128599","8"
"200662182","23533","8"
"200662182","23540","8"
"200662182","81972","8"
"200662182","81979","8"
"200662182","132866","8"
"200662182","132868","8"
"200662485","108894","8"
"200662589","8514","26"
"200662589","8916","26"
"200662589","23533","26"
"200662589","29490","26"
"200662589","42642","26"
"200662589","69755","26"
"200662589","116926","26"
"200662589","116926","28"
"200662589","116932","26"
"200663160","29490","8"
"200663353","23533","8"
"200663549","38670","2"
"200663549","38670","8"
"200663682","31755","8"
"200663682","31755","26"
"200663819","25051","8"
"200663894","20909","9"
"200664111","124295","2"
"200664111","124295","8"
"200664276","9920","8"
"200664276","9920","11"
"200664483","141096","8"
"200664483","141096","11"
"200664483","141096","26"
"200664788","35060","8"
"200664788","35060","11"
"200664788","35060","26"
"200664788","43687","8"
"200664788","43687","11"
"200664788","43687","26"
"200664788","105490","8"
"200664788","105490","11"
"200664788","105490","26"
"200664788","118792","8"
"200664788","118792","11"
"200664788","118792","26"
"200664788","119295","8"
"200664788","119295","11"
"200664788","119295","26"
"200665235","105491","2"
"200665335","44918","8"
"200665335","44918","11"
"200665476","43687","8"
"200665476","43687","26"
"200665476","76024","8"
"200665476","76024","26"
"200665476","80925","8"
"200665476","80925","26"
"200665630","105490","8"
"200665771","105490","8"
"200665886","2472","8"
"200665886","2472","11"
"200665886","2472","26"
"200665886","28749","8"
"200665886","28749","11"
"200665886","28749","26"
"200665886","30268","8"
"200665886","30268","11"
"200665886","30268","26"
"200665886","127504","8"
"200665886","127504","11"
"200665886","127504","26"
"200665886","128314","8"
"200665886","128314","11"
"200665886","128314","26"
"200665886","128603","8"
"200665886","128603","11"
"200665886","128603","26"
"200666510","38093","8"
"200666510","38093","11"
"200666722","122939","8"
"200666886","29438","8"
"200666886","29438","11"
"200666886","29438","26"
"200666886","89166","8"
"200666886","89166","11"
"200666886","89166","26"
"200667102","70407","8"
"200667102","70407","11"
"200667102","91578","8"
"200667102","91578","11"
"200667224","140252","8"
"200667224","140252","11"
"200667424","28805","8"
"200667424","28805","11"
"200667424","28805","26"
"200667424","37573","8"
"200667424","37573","11"
"200667424","37573","26"
"200667747","29522","8"
"200667747","29522","11"
"200667747","108869","8"
"200667747","108869","11"
"200667747","109707","8"
"200667747","109707","11"
"200667942","45774","8"
"200667942","45774","11"
"200668099","536","8"
"200668099","536","9"
"200668099","12431","8"
