"630","0.5","","PP-TO-INF-AC","Recipient-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP value=\"to\"><SELRESTRS/></PREP><NP value=\"Recipient\"><SYNRESTRS/></NP><NP value=\"Topic\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"ac_to_inf\"/></SYNRESTRS></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"631","0.5","","FOR-TO-INF","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP value=\"for\"><SELRESTRS/></PREP><NP value=\"Recipient\"><SYNRESTRS/></NP><NP value=\"Topic\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"for_comp\"/></SYNRESTRS></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"632","0.2","","NP-PP","Location object Theme-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Location\"><SYNRESTRS/></NP><PREP value=\"for\"><SELRESTRS/></PREP><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"search\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Location\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"633","","","Transitive","Location object","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Location\"><SYNRESTRS/></NP>","<PRED value=\"search\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Location\"/><ARG type=\"ThemRole\" value=\"?Theme\"/></ARGS></PRED>"
"634","0.2","","Basic Transitive","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"declare\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"?Predicate\"/></ARGS></PRED>"
"635","0.2","","NP-PP","Cause-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><PREP value=\"for\"><SELRESTRS/></PREP><NP value=\"Predicate\"><SYNRESTRS/></NP>","<PRED value=\"declare\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Predicate\"/></ARGS></PRED>"
"636","2.13.2","","NP","Predicate Object","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"genitive\"/></SYNRESTRS></NP><NP value=\"Predicate\"><SYNRESTRS/></NP>","<PRED value=\"declare\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Predicate\"/></ARGS></PRED>"
"637","8.1","","NP-PP","as-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><PREP value=\"as\"><SELRESTRS/></PREP><NP value=\"Predicate\"><SYNRESTRS/></NP>","<PRED value=\"declare\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Predicate\"/></ARGS></PRED>"
"638","8.1","","NP-TOBE","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><NP value=\"Predicate\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"small_clause\"/></SYNRESTRS></NP>","<PRED value=\"declare\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Predicate\"/></ARGS></PRED>"
"639","0.2","","NP-PP","locative-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><PREP><SELRESTRS><SELRESTR Value=\"+\" type=\"loc\"/></SELRESTRS></PREP><NP value=\"Location\"><SYNRESTRS/></NP>","<PRED value=\"Prep\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Location\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"640","","","Basic Transitive","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"has_possession\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"641","1.1.2.1","","PP","Inchoative variant\, Product-PP","<NP value=\"Material\"><SYNRESTRS/></NP><VERB/><PREP value=\"into\"><SELRESTRS/></PREP><NP value=\"Product\"><SYNRESTRS/></NP>","<PRED bool=\"!\" value=\"exist\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"Product\"/></ARGS></PRED><PRED value=\"exist\"><ARGS><ARG type=\"Event\" value=\"result(E)\"/><ARG type=\"ThemRole\" value=\"Product\"/></ARGS></PRED><PRED value=\"made_of\"><ARGS><ARG type=\"Event\" value=\"result(E)\"/><ARG type=\"ThemRole\" value=\"Product\"/><ARG type=\"ThemRole\" value=\"Material\"/></ARGS></PRED><PRED bool=\"!\" value=\"state\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"VerbSpecific\" value=\"Endstate\"/><ARG type=\"ThemRole\" value=\"Material\"/></ARGS></PRED><PRED value=\"state\"><ARGS><ARG type=\"Event\" value=\"result(E)\"/><ARG type=\"VerbSpecific\" value=\"Endstate\"/><ARG type=\"ThemRole\" value=\"Material\"/></ARGS></PRED>"
"643","0.2","","NP-PP","Source-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Topic\"><SYNRESTRS/></NP><PREP value=\"from\"><SELRESTRS/></PREP><NP value=\"Source\"><SYNRESTRS/></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Source\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"644","0.1","","PP","Source-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP value=\"from\"><SELRESTRS/></PREP><NP value=\"Source\"><SYNRESTRS/></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Source\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"645","","","Basic Intransitive","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Topic\"><SYNRESTRS/></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"?Source\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED>"
"646","","","Basic Intransitive","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"?Source\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Topic\"/></ARGS></PRED>"
"647","","","S","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Topic\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"that_comp\"/></SYNRESTRS></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"?Source\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED>"
"648","","","PP","of-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP value=\"of about\"><SELRESTRS/></PREP><NP value=\"Topic\"><SYNRESTRS/></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"?Source\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED>"
"649","0.2","0.2","Transitive","basically\, locative preposition drop of \"from\"","<NP value=\"Theme\"><SYNRESTRS/></NP><VERB/><NP value=\"Source\"><SYNRESTRS/></NP>","<PRED value=\"motion\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"location\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Source\"/></ARGS></PRED><PRED bool=\"!\" value=\"location\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Source\"/></ARGS></PRED><PRED value=\"direction\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"Constant\" value=\"from\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Source\"/></ARGS></PRED>"
"650","","","Basic Intransitive","","<NP value=\"Theme\"><SYNRESTRS/></NP><VERB/>","<PRED value=\"motion\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"location\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"?Source\"/></ARGS></PRED><PRED bool=\"!\" value=\"location\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"?Source\"/></ARGS></PRED><PRED value=\"direction\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"Constant\" value=\"from\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"?Source\"/></ARGS></PRED>"
"651","8.1","0.2","P-ING-AC","about-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP value=\"about\"><SELRESTRS/></PREP><NP value=\"Topic\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"ac_ing\"/></SYNRESTRS></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"652","8.1","0.1","Basic Intransitive","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Recipient\"/><ARG type=\"ThemRole\" value=\"?Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"653","8.1","0.1","PP","about-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP value=\"about\"><SELRESTRS/></PREP><NP value=\"Topic\"><SYNRESTRS><SYNRESTR Value=\"-\" type=\"sentential\"/></SYNRESTRS></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"654","8.1","0.1","P-POSSING","about-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP value=\"about\"><SELRESTRS/></PREP><NP value=\"Topic\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"poss_ing\"/></SYNRESTRS></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"655","8.1","0.1","PP","on-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP value=\"about\"><SELRESTRS/></PREP><NP value=\"Topic\"><SYNRESTRS><SYNRESTR Value=\"-\" type=\"sentential\"/></SYNRESTRS></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"656","8.1","0.1","P-POSSING","on-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP value=\"on\"><SELRESTRS/></PREP><NP value=\"Topic\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"poss_ing\"/></SYNRESTRS></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"657","0.1","","Intransitive","","<NP value=\"Theme\"><SYNRESTRS/></NP><VERB/>","<PRED value=\"emit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"VerbSpecific\" value=\"Prop\"/></ARGS></PRED>"
"658","0.1","","PP","Location-PP","<NP value=\"Theme\"><SYNRESTRS/></NP><VERB/><PREP><SELRESTRS><SELRESTR Value=\"+\" type=\"loc\"/></SELRESTRS></PREP><NP value=\"Location\"><SYNRESTRS/></NP>","<PRED value=\"emit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"VerbSpecific\" value=\"Prop\"/></ARGS></PRED><PRED value=\"Prep\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"VerbSpecific\" value=\"Prop\"/><ARG type=\"ThemRole\" value=\"Location\"/></ARGS></PRED>"
"659","2.3","","PP","Location Subject\, with-PP","<NP value=\"Location\"><SYNRESTRS/></NP><VERB/><PREP value=\"with\"><SELRESTRS/></PREP><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"emit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"VerbSpecific\" value=\"Prop\"/></ARGS></PRED><PRED value=\"location\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"VerbSpecific\" value=\"Prop\"/><ARG type=\"ThemRole\" value=\"Location\"/></ARGS></PRED>"
"660","6.2","","Locative Inversion","","<LEX value=\"there\"/><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><PREP><SELRESTRS><SELRESTR Value=\"+\" type=\"loc\"/></SELRESTRS></PREP><NP value=\"Location\"><SYNRESTRS/></NP>","<PRED value=\"emit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"VerbSpecific\" value=\"Prop\"/></ARGS></PRED><PRED value=\"Prep\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"VerbSpecific\" value=\"Prop\"/><ARG type=\"ThemRole\" value=\"Location\"/></ARGS></PRED>"
"661","6.1","","There-insertion","","<PREP><SELRESTRS><SELRESTR Value=\"+\" type=\"loc\"/></SELRESTRS></PREP><NP value=\"Location\"><SYNRESTRS/></NP><LEX value=\"there\"/><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"emit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"VerbSpecific\" value=\"Prop\"/></ARGS></PRED><PRED value=\"Prep\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"VerbSpecific\" value=\"Prop\"/><ARG type=\"ThemRole\" value=\"Location\"/></ARGS></PRED>"
"662","1.1.2","","NP","Causative variant","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"emit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"VerbSpecific\" value=\"Prop\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"663","0.2","0.2","Basic Transitive","","<NP value=\"Cause\"><SYNRESTRS/></NP><VERB/><NP value=\"Patient\"><SYNRESTRS/></NP>","<PRED value=\"limit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Cause\"/><ARG type=\"ThemRole\" value=\"Patient\"/><ARG type=\"ThemRole\" value=\"?Proposition\"/></ARGS></PRED>"
"664","8.1","0.2","NP-P-ING-OC","to-PP","<NP value=\"Cause\"><SYNRESTRS/></NP><VERB/><NP value=\"Patient\"><SYNRESTRS/></NP><PREP value=\"to\"><SELRESTRS/></PREP><NP value=\"Proposition\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"oc_ing\"/></SYNRESTRS></NP>","<PRED value=\"limit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Cause\"/><ARG type=\"ThemRole\" value=\"Patient\"/><ARG type=\"ThemRole\" value=\"Proposition\"/></ARGS></PRED>"
"665","0.2","0.2","NP-PP","to-PP","<NP value=\"Cause\"><SYNRESTRS/></NP><VERB/><NP value=\"Patient\"><SYNRESTRS/></NP><PREP value=\"to\"><SELRESTRS/></PREP><NP value=\"Proposition\"><SYNRESTRS/></NP>","<PRED value=\"limit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Cause\"/><ARG type=\"ThemRole\" value=\"Patient\"/><ARG type=\"ThemRole\" value=\"Proposition\"/></ARGS></PRED>"
"666","8.1","0.2","NP-TO-INF-OC","","<NP value=\"Cause\"><SYNRESTRS/></NP><VERB/><NP value=\"Patient\"><SYNRESTRS/></NP><NP value=\"Proposition\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"oc_to_inf\"/></SYNRESTRS></NP>","<PRED value=\"limit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Cause\"/><ARG type=\"ThemRole\" value=\"Patient\"/><ARG type=\"ThemRole\" value=\"Proposition\"/></ARGS></PRED>"
"667","0.1","","PP","Location-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP><SELRESTRS><SELRESTR Value=\"+\" type=\"loc\"/></SELRESTRS></PREP><NP value=\"Location\"><SYNRESTRS/></NP>","<PRED value=\"linger\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Theme\"/></ARGS></PRED><PRED value=\"Prep\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Location\"/></ARGS></PRED>"
"668","0.1","","PP","over-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP value=\"over\"><SELRESTRS/></PREP><NP value=\"Theme\"><SELRESTRS/></NP>","<PRED value=\"linger\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"669","","","Basic Transitive","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"delay\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"670","0.1","","PP","Location-PP","<NP value=\"Theme\"><SYNRESTRS/></NP><VERB/><PREP value=\"at in with\"><SELRESTRS/></PREP><NP value=\"Location\"><SYNRESTRS/></NP>","<PRED bool=\"!\" value=\"location\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Location\"/></ARGS></PRED><PRED value=\"location\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Location\"/></ARGS></PRED>"
"671","","","ADVP-PRED","here/there","<NP value=\"Theme\"><SYNRESTRS/></NP><VERB/><NP value=\"Location\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"adv_loc\"/></SYNRESTRS></NP>","<PRED bool=\"!\" value=\"location\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Location\"/></ARGS></PRED><PRED value=\"location\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Location\"/></ARGS></PRED>"
"672","","","TO-INF-SC","","<NP value=\"Experiencer\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"sc_to_inf\"/></SYNRESTRS></NP>","<PRED value=\"desire\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Experiencer\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"673","","","PP","for-PP","<NP value=\"Experiencer\"><SYNRESTRS/></NP><VERB/><PREP value=\"for\"><SELRESTRS/></PREP><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"desire\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Experiencer\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"674","","","PP","after-PP","<NP value=\"Experiencer\"><SYNRESTRS/></NP><VERB/><PREP value=\"after\"><SELRESTRS/></PREP><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"desire\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Experiencer\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"675","0.1","0.1","Basic Intransitive","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/>","<PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"676","0.1","","PP","Recipient-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP><SELRESTRS><SELRESTR Value=\"+\" type=\"dest_dir\"/></SELRESTRS></PREP><NP value=\"Recipient\"><SYNRESTRS/></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Recipient\"/><ARG type=\"ThemRole\" value=\"?Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"677","0.1","","PP","Topic-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP value=\"about\"><SELRESTRS/></PREP><NP value=\"Topic\"><SYNRESTRS/></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"678","0.3","","QUOT","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Topic\"><SYNRESTRS/></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"679","0.2","","NP-PP","Recipient-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Topic\"><SYNRESTRS/></NP><PREP><SELRESTRS><SELRESTR Value=\"+\" type=\"dest_dir\"/></SELRESTRS></PREP><NP value=\"Recipient\"><SYNRESTRS/></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
