"mapid","synsetid","synsetid2","score"
"63315","200360607","200353399","100"
"63316","201253939","201227392","100"
"63317","202431040","202381018","100"
"63318","201122430","201098004","100"
"63319","202295987","202250817","100"
"63320","201255499","201228938","100"
"63321","202324843","202279592","100"
"63322","202295565","202250395","100"
"63323","202361706","202313487","100"
"63324","201989472","201949711","100"
"63325","201371593","201343597","100"
"63326","201162417","201137556","100"
"63327","200042435","200041462","100"
"63328","202145605","202103315","100"
"63329","202149248","202106763","100"
"63330","200846816","200828082","100"
"63331","201771783","201737056","100"
"63332","201333769","201306157","100"
"63333","202475545","202424949","100"
"63334","201673498","201640432","100"
"63335","202245542","202201315","100"
"63336","202241412","202197180","100"
"63337","200327381","200320574","100"
"63338","201236445","201210338","100"
"63339","202062443","202021874","100"
"63340","202593775","202540942","100"
"63341","200468554","200460283","100"
"63342","200825915","200807511","100"
"63343","200039315","200038571","100"
"63344","200376266","200368712","100"
"63345","200276275","200270655","100"
"63346","202557856","202505717","100"
"63347","202623002","202569643","100"
"63348","202560730","202508537","100"
"63349","200949111","200927029","100"
"63350","202723234","202667247","100"
"63351","200383827","200376189","100"
"63352","200066785","200065374","100"
"63353","202132997","202090784","100"
"63354","201217708","201191815","100"
"63355","201786211","201751079","100"
"63356","200328314","200321507","100"
"63357","200746245","200729929","100"
"63358","201628023","201596062","100"
"63359","201628126","201596165","100"
"63360","200622587","200610114","100"
"63361","200736730","200720696","100"
"63362","200780615","200763454","100"
"63363","202606651","202553548","100"
"63364","201721053","201687131","100"
"63365","202095195","202053591","100"
"63366","201721423","201687501","100"
"63367","200817696","200799400","100"
"63368","200669510","200654767","100"
"63369","200940637","200918914","100"
"63370","200210222","200205814","100"
"63371","201157136","201132257","100"
"63372","202684501","202629106","100"
"63373","200285467","200279903","100"
"63374","202590633","202537855","100"
"63375","202322191","202276958","100"
"63376","201490050","201460712","100"
"63377","201169736","201144856","100"
"63378","201328239","201300616","100"
"63379","201788516","201753329","100"
"63380","200385730","200378074","100"
"63381","200282010","200276498","100"
"63382","202265835","202221349","100"
"63383","201520453","201490981","100"
"63384","202170261","202127489","100"
"63385","201772121","201737394","100"
"63386","202030079","201990095","100"
"63387","201385738","201357501","100"
"63388","201161818","201136957","100"
"63389","201565914","201535594","100"
"63390","202028266","201988283","100"
"63391","201487468","201458130","100"
"63392","201533742","201503996","100"
"63393","202256517","202212084","100"
"63394","201959752","201920135","100"
"63395","201324249","201296626","100"
"63396","201350191","201322466","100"
"63397","202259103","202214652","100"
"63398","200702824","200687532","100"
"63399","201382842","201354597","100"
"63400","201723046","201689178","100"
"63401","202347715","202299643","100"
"63402","201070435","201046688","100"
"63403","200830138","200811717","100"
"63404","201704704","201670899","100"
"63405","200755978","200739390","100"
"63406","201206460","201180870","100"
"63407","201487668","201458330","100"
"63408","201975224","201935499","100"
"63409","201595401","201565178","100"
"63410","201408902","201380497","100"
"63411","201959882","201920265","100"
"63412","202429972","202379968","100"
"63413","201999194","201959543","100"
"63414","201538169","201508202","100"
"63415","201538504","201508537","100"
"63416","201687377","201653772","100"
"63417","201047000","201023776","100"
"63418","200741329","200725031","100"
"63419","201004103","200981365","100"
"63420","201219890","201193748","100"
"63421","202664300","202609186","100"
"63422","201247046","201220571","100"
"63423","200766266","200749335","100"
"63424","200468781","200460492","100"
"63425","200528870","200520083","100"
"63426","202352825","202304717","100"
"63427","201308952","201281513","100"
"63428","200487588","200479356","100"
"63429","200281409","200275897","100"
"63430","200039575","200038831","100"
"63431","200038758","200038014","100"
"63432","201220516","201194374","100"
"63433","202179927","202136940","100"
"63434","200143609","200140600","100"
"63435","200098522","200096774","100"
"63436","201902410","201864344","100"
"63437","200713938","200698305","100"
"63438","201438254","201409645","100"
"63439","202207985","202164287","100"
"63440","201262600","201236003","100"
"63441","202617464","202564241","100"
"63442","201236609","201210502","100"
"63443","201516620","201487147","100"
"63444","200226726","200222192","100"
"63445","201460335","201431433","100"
"63446","200082091","200080547","100"
"63447","202046034","202005783","100"
"63448","201550763","201520695","100"
"63449","201290770","201263387","100"
"63450","201802628","201766901","100"
"63451","201528937","201499190","100"
"63452","201170320","201145440","100"
"63453","201945566","201906158","100"
"63454","201523044","201493418","100"
"63455","200754588","200738018","100"
"63456","200015183","200014850","100"
"63457","200847824","200828989","100"
"63458","201549394","201519326","100"
"63459","201370399","201342502","100"
"63460","200819544","200801248","100"
"63461","200892856","200872461","100"
"63462","201634024","201601925","100"
"63463","201723962","201690094","100"
"63464","202082568","202041707","100"
"63465","200998355","200975797","100"
"63466","201619513","201587752","100"
"63467","200403052","200395160","100"
"63468","201650853","201618111","100"
"63469","200356830","200349630","100"
"63470","200695194","200680010","100"
"63471","201186783","201161554","100"
"63472","200672688","200657927","100"
"63473","202579084","202526395","100"
"63474","200892511","200872152","100"
"63475","201286376","201259373","100"
"63476","200368371","200361005","100"
"63477","201201252","201175818","100"
"63478","200491838","200483537","100"
"63479","200673277","200658516","100"
"63480","200709110","200693675","100"
"63481","200694853","200679669","100"
"63482","202229266","202185408","100"
"63483","201236809","201210702","100"
"63484","200989557","200966981","100"
"63485","200738660","200722626","100"
"63486","202419950","202370177","100"
"63487","201561516","201531232","100"
"63488","201004279","200981541","100"
"63489","200325151","200318344","100"
"63490","200289655","200284091","100"
"63491","202131984","202089771","100"
"63492","201755494","201721198","100"
"63493","201811849","201775653","100"
"63494","200044626","200043653","100"
"63495","200043182","200042209","100"
"63496","200652337","200638430","100"
"63497","200407718","200399958","100"
"63498","202429775","202379771","100"
"63499","201408249","201379844","100"
"63500","200054376","200053313","100"
"63501","202275486","202230964","100"
"63502","202258071","202213638","100"
"63503","202003919","201964233","100"
"63504","201816753","201780521","100"
"63505","200893001","200872606","100"
"63506","202062847","202022278","100"
"63507","201851876","201815377","100"
"63508","200620863","200608426","100"
"63509","201207684","201182076","100"
"63510","200756665","200740023","100"
"63511","200866643","200846551","100"
"63512","200867024","200846932","100"
"63513","200761202","200744397","100"
"63514","202529752","202478495","100"
"63515","200314311","200307944","100"
"63516","200657172","200643163","100"
"63517","202316736","202271501","100"
"63518","201714813","201680954","100"
"63519","200635540","200622634","100"
"63520","200100922","200099175","100"
"63521","200260357","200254877","100"
"63522","201441011","201412420","100"
"63523","202390614","202341303","100"
"63524","201149069","201124281","100"
"63525","201824376","201788193","100"
"63526","202594822","202541974","100"
"63527","202512082","202461065","100"
"63528","200842140","200823496","100"
"63529","202486015","202435257","100"
"63530","201368449","201340552","100"
"63531","201843817","201807318","100"
"63532","202360215","202312014","100"
"63533","201687194","201653589","100"
"63534","200057792","200056648","100"
"63535","200095525","200093795","100"
"63536","202186766","202143689","100"
"63537","201238878","201212622","100"
"63538","201656902","201623963","100"
"63539","201855705","201819182","100"
"63540","201228291","201202072","100"
"63541","201978213","201938488","100"
"63542","201855568","201819063","100"
"63543","200542855","200533541","100"
"63544","201893968","201856050","100"
"63545","200733845","200717906","100"
"63546","200638388","200625468","100"
"63547","200205053","200200697","100"
"63548","202459388","202408980","100"
"63549","202384421","202335359","100"
"63550","201641804","201609650","100"
"63551","200395277","200387476","100"
"63552","201352654","201324746","100"
"63553","200614069","200601530","100"
"63554","200243699","200238761","100"
"63555","201720701","201686779","100"
"63556","201190784","201165592","100"
"63557","201765428","201730737","100"
"63558","200491148","200482865","100"
"63559","201152723","201127863","100"
"63560","201065664","201041917","100"
"63561","200776343","200759271","100"
"63562","201305919","201278480","100"
"63563","202018451","201978572","100"
"63564","201881491","201843983","100"
"63565","200243885","200238947","100"
"63566","200844980","200826282","100"
"63567","201211511","201185808","100"
"63568","200777793","200760667","100"
"63569","201131961","201107498","100"
"63570","202054349","202014072","100"
"63571","202422129","202372338","100"
"63572","200997413","200974855","100"
"63573","202669488","202614320","100"
"63574","202181547","202138531","100"
"63575","202315631","202270396","100"
"63576","202687621","202632125","100"
"63577","202013178","201973430","100"
"63578","202730877","202674675","100"
"63579","202732352","202676132","100"
"63580","202570254","202518028","100"
"63581","200901357","200880800","100"
"63582","201770320","201735593","100"
"63583","201407271","201378866","100"
"63584","202268484","202223998","100"
"63585","202263117","202218631","100"
"63586","200713461","200697828","100"
"63587","202658667","202603615","100"
"63588","200249910","200244847","100"
"63589","202560147","202507954","100"
"63590","202396772","202347374","100"
"63591","200275513","200269893","100"
"63592","202235889","202191959","100"
"63593","200396607","200388769","100"
"63594","201646820","201614562","100"
"63595","202441006","202390873","100"
"63596","200625826","200613155","100"
"63597","202213717","202169946","100"
"63598","200622053","200609580","100"
"63599","200936125","200914511","100"
"63600","201027010","201004036","100"
"63601","201508573","201479126","100"
"63602","200037171","200036427","100"
"63603","200841541","200822915","100"
"63604","200981502","200958979","100"
"63605","201554912","201524689","100"
"63606","200763840","200746945","100"
"63607","201076842","201053060","100"
"63608","200519693","200511189","100"
"63609","200422001","200414118","100"
"63610","200831857","200813433","100"
"63611","201835479","201799238","100"
"63612","202319252","202274051","100"
"63613","200780138","200762976","100"
"63614","200929402","200908006","100"
"63615","200641249","200627780","100"
"63616","200462417","200454251","100"
"63617","200892176","200871817","100"
"63618","201527042","201497417","100"
"63619","202664506","202609356","100"
"63620","202105002","202063236","100"
"63621","200865611","200845555","100"
"63622","200188961","200185287","100"
"63623","200613920","200601381","100"
"63624","201001841","200979193","100"
"63625","200460216","200452086","100"
"63626","202213465","202169694","100"
"63627","202208197","202164499","100"
"63628","200024212","200023840","100"
"63629","200674495","200659697","100"
"63630","201225517","201199298","100"
"63631","200274894","200269274","100"
"63632","200627033","200614326","100"
"63633","201110287","201086041","100"
"63634","201642540","201610334","100"
"63635","201001991","200979343","100"
"63636","200674684","200659886","100"
"63637","202369838","202321491","100"
"63638","200718993","200703253","100"
"63639","200019202","200018877","100"
"63640","201324097","201296474","100"
"63641","200097351","200095603","100"
"63642","200964179","200941855","100"
"63643","201640918","201608764","100"
"63644","202432953","202382912","100"
"63645","201081130","201057024","100"
"63646","200632273","200619457","100"
"63647","200998821","200976263","100"
"63648","200092346","200090532","100"
"63649","200647766","200633859","100"
"63650","200275128","200269508","100"
"63651","200600184","200587965","100"
"63652","200204586","200200230","100"
"63653","201002823","200980103","100"
"63654","202147854","202105564","100"
"63655","202251566","202207269","100"
"63656","200857933","200838132","100"
"63657","200400125","200392287","100"
"63658","202006464","201966760","100"
"63659","200115338","200113019","100"
"63660","200897340","200876837","100"
"63661","201680006","201646710","100"
"63662","200835593","200817112","100"
"63663","201534364","201504618","100"
"63664","202016633","201976772","100"
"63665","201823290","201787096","100"
"63666","200503946","200495439","100"
"63667","201663291","201630316","100"
"63668","200878843","200858737","100"
"63669","201367615","201339718","100"
"63670","201625413","201593571","100"
"63671","200910628","200889803","100"
"63672","202136569","202094302","100"
"63673","202332732","202287485","100"
"63674","201367776","201339879","100"
"63675","202488497","202437667","100"
"63676","202495863","202445015","100"
"63677","202377971","202329289","100"
"63678","200219471","200214974","100"
"63679","202403204","202353684","100"
"63680","200688092","200673071","100"
"63681","201605336","201573984","100"
"63682","201690102","201656463","100"
"63683","202197971","202154959","100"
"63684","201253686","201227139","100"
"63685","202319353","202274152","100"
"63686","202338263","202292996","100"
"63687","201857447","201820924","100"
"63688","201555113","201524891","100"
"63689","201643602","201611396","100"
"63690","200916774","200895914","100"
"63691","200106970","200105211","100"
"63692","200160655","200157448","100"
"63693","202314568","202269333","100"
"63694","201164993","201140114","100"
"63695","200094017","200092203","100"
"63696","201691973","201658334","100"
"63697","202477075","202426425","100"
"63698","201708007","201674148","100"
"63699","200538887","200529583","100"
"63700","200528319","200519550","100"
"63701","202435672","202385539","100"
"63702","200684483","200669478","100"
"63703","202734663","202678407","100"
"63704","202285366","202240267","100"
"63705","201557025","201526803","100"
"63706","200394073","200386308","100"
"63707","200028295","200027753","100"
"63708","201509019","201479582","100"
"63709","200683737","200668750","100"
"63710","200590698","200578649","100"
"63711","202677242","202621966","100"
"63712","201803158","201767431","100"
"63713","200680280","200665312","100"
"63714","201683922","201650595","100"
"63715","201114445","201090200","100"
"63716","202676073","202620815","100"
"63717","202222393","202178571","100"
"63718","202466368","202415937","100"
"63719","200196933","200192935","100"
"63720","202573388","202521144","100"
"63721","201088330","201064187","100"
"63722","200603441","200591186","100"
"63723","202228667","202184845","100"
"63724","201560026","201529742","100"
"63725","201349148","201321423","100"
"63726","202463347","202412934","100"
"63727","202558620","202506481","100"
"63728","200463307","200455141","100"
"63729","201334585","201306977","100"
"63730","202139731","202097628","100"
"63731","200135544","200132890","100"
"63732","200901578","200880897","100"
"63733","201555256","201525034","100"
"63734","201182498","201157356","100"
"63735","200806965","200789361","100"
"63736","200258647","200253271","100"
"63737","200869905","200849805","100"
"63738","202260206","202215754","100"
"63739","201516753","201487280","100"
"63740","200817388","200799110","100"
"63741","201720852","201686930","100"
"63742","201712255","201678396","100"
"63743","200817162","200798884","100"
"63744","201151301","201126495","100"
"63745","200815332","200797105","100"
"63746","202321683","202276446","100"
"63747","200618139","200605618","100"
"63748","200316184","200309660","100"
"63749","200786970","200769730","100"
"63750","201342047","201314376","100"
"63751","201243461","201216984","100"
"63752","202222562","202178740","100"
"63753","202639741","202585229","100"
"63754","200411527","200403695","100"
"63755","201318073","201290494","100"
"63756","201484035","201454731","100"
"63757","200993659","200971083","100"
"63758","201447988","201419215","100"
"63759","202172492","202129702","100"
"63760","200316052","200309528","100"
"63761","201240534","201214260","100"
"63762","200528051","200519282","100"
"63763","202618685","202565418","100"
"63764","202709127","202653452","100"
"63765","202300941","202255771","100"
"63766","200218606","200214138","100"
"63767","200362719","200355511","100"
"63768","202288356","202243221","100"
"63769","202599493","202546645","100"
"63770","200146404","200143413","100"
"63771","200213990","200209572","100"
"63772","200680671","200665685","100"
"63773","201319891","201292294","100"
"63774","201273701","201247061","100"
"63775","200807637","200790033","100"
"63776","200950657","200928575","100"
"63777","202062361","202021792","100"
"63778","200688317","200673296","100"
"63779","200383072","200375470","100"
"63780","202447014","202396809","100"
"63781","200435084","200427091","100"
"63782","201761564","201726962","100"
"63783","200838910","200820301","100"
"63784","201826963","201790768","100"
"63785","200161872","200158665","100"
"63786","202332359","202287112","100"
"63787","201654302","201621371","100"
"63788","201880112","201842612","100"
"63789","201447684","201418911","100"
"63790","201874501","201837803","100"
"63791","202603908","202551014","100"
"63792","201993058","201953407","100"
"63793","201940040","201900665","100"
"63794","201940548","201901173","100"
"63795","202491414","202440584","100"
"63796","202394371","202344991","100"
"63797","201646671","201614413","100"
"63798","202156083","202113466","100"
"63799","200990130","200967554","100"
"63800","201523297","201493671","100"
"63801","202548632","202496906","100"
"63802","200920669","200899701","100"
"63803","201560641","201530357","100"
"63804","200520112","200511608","100"
"63805","201863577","201827001","100"
"63806","201996512","201956861","100"
"63807","200051277","200050268","100"
"63808","200340071","200332923","100"
"63809","200579125","200568920","100"
"63810","201919515","201881244","100"
"63811","200985660","200963137","100"
"63812","201680322","201647026","100"
"63813","201222631","201196430","100"
"63814","202631440","202577668","100"
"63815","201270823","201244183","100"
"63816","201277744","201251067","100"
"63817","201239080","201212824","100"
"63818","200041053","200040080","100"
"63819","201739041","201705163","100"
"63820","200215887","200211419","100"
"63821","201249254","201222779","100"
"63822","202491659","202440829","100"
"63823","201374404","201346346","100"
"63824","201386116","201357879","100"
"63825","201242025","201215750","100"
"63826","200143209","200140200","100"
"63827","201369706","201341809","100"
"63828","202270720","202226216","100"
"63829","201928914","201890047","100"
"63830","202563726","202511507","100"
"63831","201535692","201505928","100"
"63832","200133858","200131204","100"
"63833","202131023","202088828","100"
"63834","201051607","201028315","100"
"63835","200530008","200521045","100"
"63836","200530129","200521166","100"
"63837","201267423","201240821","100"
"63838","201779411","201744350","100"
"63839","201067529","201043782","100"
"63840","201375286","201347228","100"
"63841","200162422","200159215","100"
"63842","201136762","201112237","100"
"63843","201307435","201279996","100"
"63844","202560500","202508307","100"
"63845","202520094","202469144","100"
"63846","202004855","201965169","100"
"63847","202542764","202491108","100"
"63848","202677492","202622216","100"
"63849","201909295","201871364","100"
"63850","202033907","201993827","100"
"63851","202746227","202689653","100"
"63852","202622859","202569500","100"
"63853","201181551","201156445","100"
"63854","201560265","201529981","100"
"63855","202041332","202001213","100"
"63856","201948412","201909015","100"
"63857","202519371","202468421","100"
"63858","202269713","202225209","100"
"63859","201967440","201927822","100"
"63860","201924906","201886283","100"
"63861","200890541","200870201","100"
"63862","200526417","200517666","100"
"63863","200278386","200272874","100"
"63864","201996810","201957159","100"
"63865","201879214","201842498","100"
"63866","201184076","201158934","100"
"63867","201374226","201346168","100"
"63868","201648356","201616046","100"
"63869","201374534","201346476","100"
"63870","202339549","202294281","100"
"63871","200807427","200789823","100"
"63872","200959438","200937101","100"
"63873","202346405","202298351","100"
"63874","201900060","201861994","100"
"63875","200323133","200316326","100"
"63876","201546564","201516496","100"
"63877","200017051","200016718","100"
"63878","200891655","200871296","100"
"63879","201206297","201180707","100"
"63880","200424118","200416243","100"
"63881","201698846","201665060","100"
"63882","201884569","201846862","100"
"63883","201793304","201757955","100"
"63884","201867636","201831042","100"
"63885","200562821","200552671","100"
"63886","202248794","202204539","100"
"63887","201920923","201882347","100"
"63888","201237354","201211247","100"
"63889","202043147","202003043","100"
"63890","201320190","201292593","100"
"63891","200033343","200032617","100"
"63892","201047666","201024442","100"
"63893","201372545","201344549","100"
"63894","201536693","201506869","100"
"63895","201297529","201270092","100"
"63896","201731867","201697963","100"
"63897","200329898","200323064","100"
"63898","202377053","202328407","100"
"63899","201264688","201238086","100"
"63900","201708362","201674503","100"
"63901","202323121","202277888","100"
"63902","202440130","202389997","100"
"63903","201741290","201707412","100"
"63904","200122566","200120020","100"
"63905","200036271","200035545","100"
"63906","200619836","200607399","100"
"63907","201929289","201890422","100"
"63908","201308271","201280832","100"
"63909","201335905","201308298","100"
"63910","201284431","201257464","100"
"63911","202511210","202460193","100"
"63912","200642357","200628816","100"
"63913","200490880","200482597","100"
"63914","201549772","201519704","100"
"63915","202444382","202394195","100"
"63916","200133648","200130994","100"
"63917","200022249","200021913","100"
"63918","202112791","202070780","100"
"63919","200797402","200779845","100"
"63920","201769975","201735248","100"
"63921","200165112","200161502","100"
"63922","200654545","200640608","100"
"63923","201305810","201278371","100"
"63924","202148993","202106508","100"
"63925","202053650","202013373","100"
"63926","200772825","200755790","100"
"63927","201129384","201104920","100"
"63928","201433380","201404753","100"
"63929","200666555","200652154","100"
"63930","201606047","201574659","100"
"63931","202223180","202179358","100"
"63932","202226510","202182688","100"
"63933","200475342","200467035","100"
"63934","200734408","200718374","100"
"63935","202025195","201985236","100"
"63936","200940405","200918683","100"
"63937","202478130","202427444","100"
"63938","200783966","200766798","100"
"63939","201424763","201396120","100"
"63940","202442061","202391928","100"
"63941","200244677","200239721","100"
"63942","200269012","200263500","100"
"63943","200897438","200876935","100"
"63944","200012964","200012632","100"
"63945","201688720","201655115","100"
"63946","200275689","200270069","100"
"63947","201244211","201217735","100"
"63948","202644870","202590070","100"
"63949","202734458","202678202","100"
"63950","201975963","201936238","100"
"63951","201963119","201923502","100"
"63952","202472975","202422490","100"
"63953","201502283","201472855","100"
"63954","201109304","201085076","100"
"63955","201690859","201657220","100"
"63956","201115936","201091673","100"
"63957","200481592","200473396","100"
"63958","201317437","201289858","100"
"63959","200562558","200552408","100"
"63960","202743173","202686599","100"
"63961","201408396","201379991","100"
"63962","201878452","201841736","100"
"63963","200888713","200868373","100"
"63964","202544502","202492810","100"
"63965","201899629","201861563","100"
"63966","200041516","200040543","100"
"63967","201458706","201429804","100"
"63968","201390239","201361907","100"
"63969","200245310","200240336","100"
"63970","201124702","201100275","100"
"63971","200613474","200600953","100"
"63972","201657918","201624979","100"
"63973","201259084","201232505","100"
"63974","200656725","200642734","100"
"63975","202550867","202499087","100"
"63976","201222861","201196660","100"
"63977","200318891","200312095","100"
"63978","200048444","200047453","100"
"63979","200049004","200048013","100"
"63980","200298022","200292239","100"
"63981","201985237","201945494","100"
"63982","201128022","201103558","100"
"63983","200428079","200420204","100"
"63984","202255759","202211326","100"
"63985","200650772","200636865","100"
"63986","201856482","201819959","100"
"63987","201792641","201757292","100"
"63988","201831697","201795510","100"
"63989","201301196","201273759","100"
"63990","201456220","201427349","100"
"63991","202731970","202675750","100"
"63992","200905088","200884353","100"
"63993","201131270","201106807","100"
"63994","201470081","201440958","100"
"63995","202043018","202002914","100"
"63996","202439844","202389711","100"
"63997","201272417","201245777","100"
"63998","200810773","200792710","100"
"63999","200238611","200233791","100"
"64000","200033446","200032720","100"
"64001","200733674","200717735","100"
"64002","200386479","200378823","100"
"64003","201573739","201543739","100"
"64004","201231425","201205199","100"
"64005","202043757","202003653","100"
"64006","201136632","201112107","100"
"64007","200803310","200785703","100"
"64008","201104151","201080057","100"
"64009","201853453","201816954","100"
"64010","200801146","200783535","100"
"64011","201262750","201236153","100"
"64012","202047980","202007729","100"
"64013","202144053","202101907","100"
"64014","201700647","201666861","100"
"64015","201700388","201666602","100"
"64016","201826548","201790353","100"
"64017","202321439","202276202","100"
"64018","200964322","200941998","100"
"64019","202386375","202337259","100"
"64020","200912990","200892130","100"
"64021","201734219","201700430","100"
"64022","201466686","201437599","100"
"64023","201384121","201355876","100"
"64024","200320745","200313949","100"
"64025","201233904","201207795","100"
"64026","200029269","200028727","100"
"64027","200396151","200388314","100"
"64028","201713378","201679519","100"
"64029","201397190","201368859","100"
"64030","201942424","201903052","100"
"64031","201658216","201625276","100"
"64032","200913311","200892451","100"
"64033","201646112","201613844","100"
"64034","201159564","201134703","100"
"64035","201836129","201799889","100"
"64036","202351345","202303237","100"
"64037","200116656","200114337","100"
"64038","202311450","202266215","100"
"64039","202133572","202091359","100"
"64040","201918734","201880464","100"
"64041","202492111","202441281","100"
"64042","201919776","201881505","100"
"64043","202057458","202017015","100"
"64044","200461555","200453425","100"
"64045","201432011","201403362","100"
"64046","201920407","201882095","100"
"64047","201947242","201907834","100"
"64048","201349897","201322172","100"
"64049","201945063","201905655","100"
"64050","200098094","200096346","100"
"64051","201188574","201163327","100"
"64052","201122116","201097690","100"
"64053","200608686","200596255","100"
"64054","200423258","200415383","100"
"64055","202423340","202373549","100"
"64056","201113001","201088756","100"
"64057","201135897","201111372","100"
"64058","201237450","201211343","100"
"64059","201038403","201015350","100"
"64060","201092749","201068552","100"
"64061","201499712","201470284","100"
"64062","201949956","201910532","100"
"64063","201459410","201430508","100"
"64064","201926033","201887410","100"
"64065","200436598","200428605","100"
"64066","200153748","200150688","100"
"64067","201921018","201882442","100"
"64068","201404669","201376264","100"
"64069","201367260","201339363","100"
"64070","201921155","201882579","100"
"64071","201404530","201376125","100"
"64072","201234400","201208293","100"
"64073","200038178","200037434","100"
"64074","202128375","202086180","100"
"64075","200015826","200015493","100"
"64076","202266497","202222011","100"
"64077","201166266","201141387","100"
"64078","202627303","202573603","100"
"64079","201899040","201860999","100"
"64080","202733573","202677353","100"
"64081","200322684","200315877","100"
"64082","200777025","200759953","100"
"64083","201898113","201860075","100"
"64084","201242881","201216586","100"
"64085","201970561","201930943","100"
"64086","201241134","201214860","100"
"64087","201501435","201472007","100"
"64088","201899203","201861162","100"
"64089","201015502","200992600","100"
"64090","200050604","200049595","100"
"64091","200050404","200049395","100"
"64092","200601364","200589127","100"
"64093","200610263","200597760","100"
"64094","201868885","201832260","100"
"64095","201683015","201649688","100"
"64096","202018786","201978907","100"
"64097","201362398","201334518","100"
"64098","200671078","200656335","100"
"64099","202732718","202676498","100"
"64100","202468815","202418348","100"
"64101","201158205","201133344","100"
"64102","202102534","202060768","100"
"64103","201553472","201523386","100"
"64104","202106391","202064625","100"
"64105","201666789","201633814","100"
"64106","201662402","201629427","100"
"64107","202038535","201998416","100"
"64108","201413477","201384899","100"
"64109","202291094","202245942","100"
"64110","201240332","201214058","100"
"64111","202323479","202278246","100"
"64112","200398740","200390902","100"
"64113","201370710","201342714","100"
"64114","201287346","201260342","100"
"64115","202282874","202237810","100"
"64116","201427254","201398593","100"
"64117","202057721","202017278","100"
"64118","200004819","200004701","100"
"64119","200029943","200029271","100"
"64120","201945706","201906298","100"
"64121","202149113","202106628","100"
"64122","201939210","201899835","100"
"64123","202084549","202043645","100"
"64124","201591996","201561773","100"
"64125","200036423","200035697","100"
"64126","201925665","201887042","100"
"64127","200066369","200064958","100"
"64128","201323801","201296178","100"
"64129","200831348","200812924","100"
"64130","201582089","201552021","100"
"64131","202685513","202630118","100"
"64132","201581744","201551676","100"
"64133","201086141","201061998","100"
"64134","201850108","201813609","100"
"64135","201250874","201224399","100"
"64136","201527583","201497863","100"
"64137","200379261","200371707","100"
"64138","201780176","201745079","100"
"64139","200490387","200482104","100"
"64140","200084426","200082810","100"
"64141","201488451","201459113","100"
"64142","201180957","201155851","100"
"64143","201969755","201930137","100"
"64144","201298635","201271198","100"
"64145","201022382","200999415","100"
"64146","202659604","202604552","100"
"64147","201225370","201199151","100"
"64148","201628963","201596973","100"
"64149","202517905","202467027","100"
"64150","200923696","200902521","100"
"64151","200873375","200853203","100"
"64152","202690260","202634656","100"
"64153","202416949","202367213","100"
"64154","200117000","200114681","100"
"64155","201261902","201235305","100"
"64156","202131868","202089655","100"
"64157","200980246","200957728","100"
"64158","201920269","201881957","100"
"64159","200641891","200628386","100"
"64160","200076254","200074772","100"
"64161","200290491","200284917","100"
"64162","200291232","200285647","100"
"64163","202051826","202011567","100"
"64164","200212362","200207954","100"
"64165","202028449","201988466","100"
"64166","200341213","200334065","100"
"64167","200315129","200308726","100"
"64168","201422529","201393886","100"
"64169","201218268","201192210","100"
"64170","201776028","201741003","100"
"64171","202395955","202346557","100"
"64172","200082823","200081279","100"
"64173","201519458","201489986","100"
"64174","201688058","201654453","100"
"64175","201239199","201212943","100"
"64176","201352795","201324887","100"
"64177","201526616","201497026","100"
"64178","201813821","201777625","100"
"64179","200959561","200937224","100"
"64180","200656048","200642111","100"
"64181","201582540","201552472","100"
"64182","201047151","201023927","100"
"64183","202374989","202326570","100"
"64184","200090286","200088562","100"
"64185","200212660","200208252","100"
"64186","201196649","201171349","100"
"64187","201093304","201069107","100"
"64188","201171320","201146440","100"
"64189","201520980","201491354","100"
"64190","202598950","202546120","100"
"64191","201910663","201872732","100"
"64192","200506686","200498179","100"
"64193","200272472","200266852","100"
"64194","201881226","201843718","100"
"64195","200754851","200738281","100"
"64196","201580420","201550352","100"
"64197","201236106","201209999","100"
"64198","201380583","201352356","100"
"64199","202481925","202431185","100"
"64200","202007951","201968247","100"
"64201","201850781","201814282","100"
"64202","202436055","202385922","100"
"64203","201696181","201662395","100"
"64204","200072165","200070743","100"
"64205","201066497","201042750","100"
"64206","200563674","200553524","100"
"64207","200971817","200949404","100"
"64208","200457163","200449069","100"
"64209","200351067","200343815","100"
"64210","200350481","200343229","100"
"64211","202237428","202193324","100"
"64212","201817332","201781100","100"
"64213","201354967","201327059","100"
"64214","201914932","201876982","100"
"64215","200413573","200405741","100"
"64216","201078166","201054384","100"
"64217","202624280","202570902","100"
"64218","202710474","202654727","100"
"64219","201830998","201794811","100"
"64220","200803035","200785428","100"
"64221","202703136","202647172","100"
"64222","201839979","201803666","100"
"64223","202463489","202413076","100"
"64224","200020223","200019883","100"
"64225","200411097","200403265","100"
"64226","202311360","202266125","100"
"64227","201233739","201207630","100"
"64228","201734325","201700536","100"
"64229","201676386","201643253","100"
"64230","202073364","202032556","100"
"64231","201998179","201958528","100"
"64232","200648266","200634359","100"
"64233","202613094","202559976","100"
"64234","202613280","202560162","100"
"64235","200347435","200340220","100"
"64236","200765120","200748189","100"
"64237","201134668","201110145","100"
"64238","201131403","201106940","100"
"64239","200322973","200316166","100"
"64240","201120166","201095759","100"
"64241","202263847","202219361","100"
"64242","202415508","202365790","100"
"64243","201907422","201869377","100"
"64244","201523905","201494279","100"
"64245","200899837","200879316","100"
"64246","201817577","201781345","100"
